Date,Product,Category,Price,Quantity,Discount,Sales,Region,Customer_Type,Payment_Method,Rating
2024-07-04,Gaming Chair Pro,Furniture,22000,8,5,167200,South,Retail,Net Banking,4.3
2024-07-04,Power Bank,Electronics,2800,14,0,39200,West,Retail,Credit Card,4.8
2024-07-05,Laminator A4,Stationery,3500,64,3,217280,North,Corporate,Cash,4.5
2024-07-06,Bar Cabinet,Furniture,32000,17,5,516800,South,Retail,Net Banking,4.9
2024-07-06,Bluetooth Speaker,Electronics,3500,5,10,15750,East,Retail,Credit Card,4.6
2024-07-08,Lounge Chair,Furniture,16000,1,5,15200,North,Retail,Cash,4.6
2024-07-09,Study Table,Furniture,7800,10,8,71760,East,Corporate,Net Banking,4.7
2024-07-10,Reception Desk,Furniture,35000,2,3,67900,East,Retail,Cash,3.6
2024-07-10,Drawing Pad,Stationery,180,77,5,13167,West,Corporate,Cash,4.4
2024-07-11,Smart Speaker,Electronics,8500,8,12,59840,North,Retail,Cash,3.8
2024-07-12,External SSD 1TB,Electronics,6500,7,0,45500,North,Corporate,Credit Card,4.3
2024-07-12,Laptop Air 13,Electronics,72000,6,0,432000,South,Corporate,Cash,3.7
2024-07-13,Sticky Notes,Stationery,80,142,3,11019,North,Corporate,Credit Card,3.6
2024-07-13,Keyboard Mechanical,Electronics,5500,9,5,47025,North,Corporate,UPI,4.3
2024-07-13,Storage Bench,Furniture,10500,9,10,85050,North,Corporate,UPI,3.7
2024-07-13,Microphone USB,Electronics,6500,13,5,80275,West,Corporate,UPI,5.0
2024-07-15,Gaming Chair Pro,Furniture,22000,9,10,178200,East,Retail,Credit Card,4.1
2024-07-15,Recliner Chair,Furniture,35000,5,0,175000,West,Corporate,Credit Card,3.6
2024-07-15,Bookshelf 5-tier,Furniture,6500,15,0,97500,West,Corporate,Credit Card,3.8
2024-07-16,Air Purifier,Electronics,12000,2,15,20400,East,Corporate,UPI,4.2
2024-07-16,A4 Paper Ream,Stationery,400,130,10,46800,East,Corporate,Debit Card,3.6
2024-07-16,Bookcase,Furniture,8500,5,8,39100,East,Retail,Net Banking,4.4
2024-07-16,Gaming Chair Pro,Furniture,22000,7,10,138600,West,Retail,Debit Card,4.8
2024-07-17,Corner Desk,Furniture,18000,15,5,256500,East,Retail,Credit Card,4.6
2024-07-17,Bluetooth Speaker,Electronics,3500,8,0,28000,North,Retail,Credit Card,4.1
2024-07-17,Highlighter Set,Stationery,120,117,5,13338,West,Corporate,Credit Card,4.8
2024-07-17,Office Chair Deluxe,Furniture,12000,3,3,34920,East,Retail,Debit Card,5.0
2024-07-17,Monthly Planner,Stationery,420,41,12,15154,East,Retail,Credit Card,4.1
2024-07-18,Router WiFi 6,Electronics,3500,5,5,16625,West,Retail,Credit Card,4.3
2024-07-18,Graphics Card,Electronics,28000,7,12,172480,West,Corporate,Net Banking,3.5
2024-07-20,USB Hub,Electronics,2200,2,0,4400,East,Retail,Debit Card,3.9
2024-07-21,Tablet 10inch,Electronics,28000,7,8,180320,South,Retail,Debit Card,4.8
2024-07-21,Router WiFi 6,Electronics,3500,10,5,33250,West,Corporate,Credit Card,4.1
2024-07-21,Monthly Planner,Stationery,420,277,5,110523,East,Retail,Credit Card,3.6
2024-07-21,Art Markers,Stationery,900,293,10,237330,West,Corporate,Debit Card,4.1
2024-07-22,Standing Desk,Furniture,25000,1,10,22500,East,Corporate,Credit Card,4.9
2024-07-22,Desk Organizer,Stationery,800,42,0,33600,West,Corporate,Debit Card,4.6
2024-07-23,Watercolor Set,Stationery,800,266,0,212800,East,Retail,UPI,3.7
2024-07-24,Wardrobe 3-door,Furniture,32000,5,12,140800,North,Corporate,Net Banking,4.2
2024-07-25,Wireless Earbuds,Electronics,4500,6,5,25650,East,Retail,Credit Card,4.8
2024-07-25,Laptop Air 13,Electronics,72000,11,3,768240,West,Corporate,Credit Card,4.6
2024-07-26,Binder Set,Stationery,350,227,15,67532,West,Retail,Cash,4.6
2024-07-26,Graphics Card,Electronics,28000,15,5,399000,North,Corporate,Debit Card,4.6
2024-07-26,Smart TV 55inch,Electronics,68000,5,5,323000,North,Retail,Cash,4.7
2024-07-26,Webcam HD,Electronics,5500,6,3,32010,South,Corporate,Cash,4.0
2024-07-26,Laminator A4,Stationery,3500,40,10,126000,West,Retail,UPI,4.1
2024-07-27,Stapler,Stationery,350,6,3,2037,East,Retail,Cash,4.0
2024-07-28,Ruler Set,Stationery,50,300,8,13800,West,Retail,Credit Card,5.0
2024-07-28,Study Table,Furniture,7800,8,0,62400,West,Retail,Credit Card,3.6
2024-07-28,Desk Organizer,Stationery,800,269,3,208744,South,Corporate,Credit Card,4.1
2024-07-28,Notebook Pack,Stationery,250,21,3,5092,East,Retail,Debit Card,4.6
2024-07-29,Ruler Set,Stationery,50,71,0,3550,South,Corporate,Credit Card,4.9
2024-07-29,Notebook Leather,Stationery,600,254,8,140208,West,Retail,UPI,4.2
2024-07-29,Storage Bench,Furniture,10500,16,5,159600,South,Retail,Debit Card,4.2
2024-07-30,Pen Set Luxury,Stationery,800,205,5,155800,West,Corporate,Credit Card,3.9
2024-07-30,Dresser,Furniture,20000,6,5,114000,East,Retail,Credit Card,3.6
2024-07-30,Smart Speaker,Electronics,8500,12,0,102000,West,Corporate,Debit Card,4.0
2024-07-30,Tablet 12inch,Electronics,38000,7,0,266000,East,Corporate,Net Banking,4.1
2024-07-31,Bar Cabinet,Furniture,32000,18,5,547200,East,Retail,Debit Card,4.7
2024-07-31,Planner Annual,Stationery,450,19,5,8122,North,Retail,UPI,4.4
2024-08-01,Recliner Chair,Furniture,35000,9,8,289800,South,Retail,UPI,4.3
2024-08-01,Wireless Earbuds,Electronics,4500,9,3,39285,South,Corporate,UPI,5.0
2024-08-02,Notepad Premium,Stationery,500,75,10,33750,East,Corporate,Credit Card,4.2
2024-08-02,Wardrobe 3-door,Furniture,32000,11,8,323840,West,Corporate,Cash,4.3
2024-08-02,Pen Set Luxury,Stationery,800,290,0,232000,North,Corporate,UPI,3.7
2024-08-03,Reception Desk,Furniture,35000,2,0,70000,East,Corporate,Credit Card,4.8
2024-08-03,Smart Plug,Electronics,2200,13,12,25168,West,Corporate,Credit Card,3.6
2024-08-03,Drawing Pad,Stationery,180,219,3,38237,East,Corporate,UPI,4.0
2024-08-03,Laptop Pro 15,Electronics,85000,12,12,897600,West,Retail,Cash,4.2
2024-08-04,A4 Paper Ream,Stationery,400,172,5,65360,West,Retail,Cash,3.7
2024-08-04,Storage Bench,Furniture,10500,11,0,115500,East,Corporate,Credit Card,4.9
2024-08-05,Visitor Chair,Furniture,4500,4,10,16200,East,Retail,Net Banking,4.3
2024-08-05,Corner Desk,Furniture,18000,18,0,324000,West,Corporate,Credit Card,3.6
2024-08-05,Corner Desk,Furniture,18000,9,15,137700,North,Corporate,Credit Card,4.5
2024-08-05,Executive Chair,Furniture,30000,10,12,264000,North,Retail,Cash,4.8
2024-08-05,Notepad Premium,Stationery,500,54,0,27000,West,Corporate,UPI,3.7
2024-08-06,Clipboard Set,Stationery,180,223,5,38133,North,Corporate,UPI,4.3
2024-08-06,Noise Cancel HP,Electronics,12000,9,5,102600,South,Corporate,Net Banking,4.5
2024-08-06,Gel Pen Set,Stationery,150,289,10,39015,North,Corporate,Credit Card,4.9
2024-08-06,Conference Table,Furniture,45000,4,8,165600,South,Corporate,UPI,4.2
2024-08-07,Calculator,Stationery,450,96,15,36720,North,Retail,UPI,4.0
2024-08-07,Sketchbook A3,Stationery,550,13,10,6435,West,Corporate,Cash,4.1
2024-08-07,Wooden Desk,Furniture,15000,20,12,264000,South,Corporate,Debit Card,4.2
2024-08-07,Wireless Mouse,Electronics,1500,4,12,5280,South,Corporate,Credit Card,3.6
2024-08-08,Laminator A4,Stationery,3500,252,0,882000,North,Retail,Credit Card,3.6
2024-08-08,Wireless Earbuds,Electronics,4500,12,3,52380,West,Retail,Debit Card,4.8
2024-08-08,Watercolor Set,Stationery,800,17,0,13600,West,Corporate,Credit Card,4.5
2024-08-08,Storage Bench,Furniture,10500,9,15,80325,North,Corporate,Credit Card,4.9
2024-08-08,Smart Speaker,Electronics,8500,8,12,59840,East,Corporate,Credit Card,5.0
2024-08-09,Marker Set,Stationery,200,194,12,34144,South,Corporate,Credit Card,4.4
2024-08-10,Platform Bed,Furniture,28000,8,15,190400,North,Corporate,UPI,3.9
2024-08-11,TV Stand,Furniture,8500,15,8,117300,West,Corporate,Cash,4.9
2024-08-11,Wardrobe 3-door,Furniture,32000,19,0,608000,South,Corporate,Credit Card,3.8
2024-08-11,Conference Table,Furniture,45000,18,5,769500,South,Corporate,Debit Card,4.2
2024-08-12,Monthly Planner,Stationery,420,193,8,74575,South,Corporate,UPI,4.7
2024-08-12,Corner Desk,Furniture,18000,6,0,108000,South,Retail,Cash,4.5
2024-08-12,Scissors Set,Stationery,90,52,5,4446,South,Retail,Cash,3.8
2024-08-12,Dash Cam,Electronics,6000,8,5,45600,South,Retail,Credit Card,4.3
2024-08-13,Lounge Chair,Furniture,16000,7,15,95200,West,Corporate,Debit Card,4.4
2024-08-13,External SSD 1TB,Electronics,6500,9,3,56745,West,Corporate,Credit Card,4.9
2024-08-13,Lounge Chair,Furniture,16000,7,5,106400,West,Corporate,Net Banking,4.0
2024-08-13,TV Stand,Furniture,8500,11,12,82280,East,Corporate,UPI,4.5
2024-08-14,Paper Cutter,Stationery,1200,116,0,139200,West,Corporate,Cash,3.6
2024-08-14,Bedside Table,Furniture,6500,8,12,45760,East,Retail,Net Banking,4.4
2024-08-14,Laminator A4,Stationery,3500,177,0,619500,East,Corporate,Credit Card,4.2
2024-08-14,A4 Paper Ream,Stationery,400,76,10,27360,North,Corporate,Credit Card,4.8
2024-08-14,Display Cabinet,Furniture,19000,1,0,19000,South,Retail,Cash,4.9
2024-08-14,Visitor Chair,Furniture,4500,8,15,30600,West,Corporate,Cash,5.0
2024-08-14,TV Stand,Furniture,8500,7,0,59500,East,Corporate,UPI,4.4
2024-08-16,Drawing Pad,Stationery,180,77,10,12474,West,Retail,Credit Card,4.6
2024-08-17,Smart TV 55inch,Electronics,68000,3,8,187680,North,Corporate,Debit Card,4.9
2024-08-18,Paper Cutter,Stationery,1200,171,0,205200,North,Retail,Debit Card,4.7
2024-08-18,Planner Annual,Stationery,450,274,15,104805,South,Retail,Credit Card,4.5
2024-08-19,Pen Set Luxury,Stationery,800,214,12,150656,East,Retail,Cash,4.3
2024-08-19,Monitor 32inch,Electronics,45000,4,12,158400,North,Retail,UPI,5.0
2024-08-20,Gel Pen Set,Stationery,150,107,3,15568,South,Retail,Cash,4.1
2024-08-20,Microphone USB,Electronics,6500,12,8,71760,East,Corporate,Cash,3.8
2024-08-20,Bar Cabinet,Furniture,32000,19,8,559360,South,Retail,Credit Card,4.1
2024-08-21,Laminator A4,Stationery,3500,207,0,724500,North,Corporate,Cash,3.7
2024-08-22,Mesh Chair,Furniture,14500,18,10,234900,South,Corporate,Cash,3.7
2024-08-23,Standing Desk,Furniture,25000,4,0,100000,East,Retail,Debit Card,4.2
2024-08-24,Lounge Chair,Furniture,16000,14,5,212800,West,Retail,Credit Card,4.1
2024-08-24,Pencil Set,Stationery,600,231,15,117810,East,Retail,Net Banking,4.8
2024-08-24,Spiral Planner,Stationery,380,293,12,97979,South,Retail,UPI,4.3
2024-08-25,Wooden Desk,Furniture,15000,19,15,242250,North,Corporate,Net Banking,3.8
2024-08-25,Paper Cutter,Stationery,1200,52,0,62400,North,Retail,Cash,4.8
2024-08-26,Journal Leather,Stationery,700,145,0,101500,South,Retail,Credit Card,3.8
2024-08-26,Smart TV 43inch,Electronics,42000,9,5,359100,North,Retail,Debit Card,4.2
2024-08-26,Display Cabinet,Furniture,19000,7,12,117040,North,Retail,Credit Card,4.4
2024-08-26,Pen Set Luxury,Stationery,800,143,15,97240,South,Corporate,Cash,4.2
2024-08-27,Smart Speaker,Electronics,8500,14,8,109480,North,Corporate,Credit Card,4.4
2024-08-27,Murphy Bed,Furniture,65000,19,5,1173250,East,Corporate,UPI,4.8
2024-08-28,Gaming Headset,Electronics,6500,12,5,74100,South,Corporate,Cash,4.7
2024-08-28,Journal Leather,Stationery,700,250,3,169750,North,Corporate,Debit Card,4.0
2024-08-29,Monthly Planner,Stationery,420,172,5,68628,South,Corporate,Debit Card,4.9
2024-08-30,Smart TV 55inch,Electronics,68000,11,10,673200,North,Corporate,UPI,4.7
2024-08-30,Power Bank,Electronics,2800,8,8,20608,East,Corporate,Credit Card,3.6
2024-08-30,Corner Desk,Furniture,18000,15,0,270000,South,Retail,Credit Card,3.5
2024-08-31,Smart TV 55inch,Electronics,68000,15,0,1020000,East,Retail,Credit Card,4.8
2024-08-31,Notebook Pack,Stationery,250,157,0,39250,East,Retail,UPI,4.2
2024-08-31,Wireless Earbuds,Electronics,4500,8,0,36000,North,Retail,Credit Card,4.6
2024-08-31,Bar Cabinet,Furniture,32000,20,10,576000,West,Corporate,UPI,4.5
2024-08-31,LED Desk Lamp,Electronics,2200,3,0,6600,East,Corporate,Credit Card,4.1
2024-09-03,Filing Cabinet,Furniture,8500,6,0,51000,South,Retail,Credit Card,4.0
2024-09-03,Notebook Pack,Stationery,250,264,15,56100,South,Corporate,Credit Card,3.5
2024-09-03,Laptop Pro 15,Electronics,85000,15,5,1211250,North,Retail,Debit Card,4.7
2024-09-03,Paper Cutter,Stationery,1200,176,0,211200,East,Corporate,UPI,3.7
2024-09-03,Ergonomic Chair,Furniture,18000,4,12,63360,North,Corporate,Credit Card,3.9
2024-09-05,Office Chair Deluxe,Furniture,12000,5,0,60000,West,Corporate,Net Banking,4.5
2024-09-05,L-Shape Desk,Furniture,20000,12,0,240000,East,Retail,Credit Card,4.1
2024-09-05,Gaming Chair Pro,Furniture,22000,16,8,323840,West,Corporate,UPI,4.8
2024-09-06,LED Desk Lamp,Electronics,2200,13,5,27170,East,Retail,Cash,4.6
2024-09-06,Robot Vacuum,Electronics,18000,1,0,18000,East,Corporate,Credit Card,4.2
2024-09-07,Desk Organizer,Stationery,800,146,0,116800,East,Corporate,Debit Card,4.3
2024-09-07,Tablet 12inch,Electronics,38000,5,15,161500,East,Retail,Debit Card,4.1
2024-09-07,Notebook Pack,Stationery,250,126,12,27720,East,Corporate,Credit Card,3.7
2024-09-07,Binder Set,Stationery,350,12,3,4074,East,Retail,Debit Card,4.0
2024-09-07,Coffee Table,Furniture,5500,8,0,44000,East,Retail,Debit Card,4.8
2024-09-08,Spiral Planner,Stationery,380,263,5,94943,East,Corporate,Credit Card,4.4
2024-09-08,Drawing Pad,Stationery,180,156,15,23868,East,Retail,Cash,3.6
2024-09-08,Sketchbook A3,Stationery,550,183,0,100650,West,Retail,UPI,4.8
2024-09-09,Laminator A4,Stationery,3500,1,8,3220,West,Retail,Cash,4.5
2024-09-10,Dresser,Furniture,20000,13,0,260000,East,Retail,Cash,4.4
2024-09-10,Standing Desk,Furniture,25000,11,5,261250,West,Corporate,UPI,3.6
2024-09-10,Reception Desk,Furniture,35000,7,0,245000,West,Corporate,Cash,4.4
2024-09-11,Journal Leather,Stationery,700,204,5,135660,North,Retail,Cash,4.2
2024-09-11,Monitor 32inch,Electronics,45000,12,15,459000,West,Corporate,Cash,4.8
2024-09-11,Platform Bed,Furniture,28000,20,10,504000,South,Corporate,Credit Card,3.8
2024-09-11,Notebook Pack,Stationery,250,225,10,50625,East,Retail,Credit Card,4.3
2024-09-12,A4 Paper Ream,Stationery,400,198,15,67320,South,Retail,Credit Card,4.2
2024-09-12,Air Purifier,Electronics,12000,12,0,144000,South,Retail,UPI,4.0
2024-09-13,Bookshelf 5-tier,Furniture,6500,2,0,13000,East,Corporate,Net Banking,4.1
2024-09-13,Spiral Planner,Stationery,380,38,3,14007,North,Retail,Debit Card,3.6
2024-09-14,Sticky Notes,Stationery,80,294,8,21638,West,Retail,Cash,3.8
2024-09-15,Watercolor Set,Stationery,800,175,10,126000,South,Retail,Credit Card,4.4
2024-09-16,Calculator,Stationery,450,173,0,77850,West,Retail,Credit Card,3.8
2024-09-16,External SSD 1TB,Electronics,6500,11,0,71500,East,Corporate,Credit Card,4.1
2024-09-16,Gel Pen Set,Stationery,150,175,0,26250,East,Corporate,Net Banking,3.9
2024-09-17,Printer Laser,Electronics,18000,7,15,107100,South,Retail,Debit Card,3.9
2024-09-17,Gaming Headset,Electronics,6500,3,0,19500,West,Retail,UPI,4.4
2024-09-18,Ruler Set,Stationery,50,291,15,12368,South,Corporate,Credit Card,3.5
2024-09-19,Gaming Headset,Electronics,6500,9,0,58500,West,Retail,Credit Card,4.3
2024-09-19,Smart TV 55inch,Electronics,68000,10,0,680000,North,Corporate,Debit Card,4.6
2024-09-19,Pencil Set,Stationery,600,64,8,35328,South,Corporate,Credit Card,4.7
2024-09-19,Visitor Chair,Furniture,4500,18,8,74520,West,Corporate,UPI,3.6
2024-09-19,Desk Organizer,Stationery,800,19,0,15200,North,Corporate,Credit Card,4.9
2024-09-19,Robot Vacuum,Electronics,18000,13,5,222300,South,Retail,UPI,4.3
2024-09-19,Stapler,Stationery,350,223,0,78050,West,Retail,Debit Card,4.6
2024-09-20,A4 Paper Ream,Stationery,400,227,5,86260,North,Corporate,Credit Card,4.4
2024-09-20,Binder Set,Stationery,350,67,15,19932,North,Corporate,Cash,3.6
2024-09-21,Gel Pen Set,Stationery,150,273,12,36036,North,Corporate,Debit Card,3.7
2024-09-23,TV Stand,Furniture,8500,11,10,84150,South,Retail,Debit Card,3.6
2024-09-23,Murphy Bed,Furniture,65000,12,8,717600,South,Retail,Cash,4.8
2024-09-23,Wireless Earbuds,Electronics,4500,11,5,47025,North,Corporate,Cash,4.9
2024-09-24,Dash Cam,Electronics,6000,14,12,73920,West,Corporate,Credit Card,4.1
2024-09-25,Pen Set Luxury,Stationery,800,206,0,164800,West,Retail,UPI,3.6
2024-09-25,Webcam HD,Electronics,5500,11,3,58685,West,Retail,UPI,4.5
2024-09-25,Pencil Set,Stationery,600,177,8,97704,South,Retail,Credit Card,4.3
2024-09-25,Air Purifier,Electronics,12000,15,0,180000,West,Corporate,Credit Card,4.9
2024-09-25,Mesh Chair,Furniture,14500,19,8,253460,North,Corporate,Credit Card,4.2
2024-09-25,Highlighter Set,Stationery,120,165,5,18810,North,Corporate,Net Banking,4.5
2024-09-25,Bookshelf 5-tier,Furniture,6500,18,12,102960,West,Retail,UPI,4.9
2024-09-26,Laptop Air 13,Electronics,72000,10,3,698400,North,Corporate,Credit Card,4.4
2024-09-26,Monthly Planner,Stationery,420,245,15,87465,North,Retail,Net Banking,4.2
2024-09-27,Smart Plug,Electronics,2200,14,5,29260,North,Retail,UPI,3.7
2024-09-27,Bookshelf 5-tier,Furniture,6500,8,0,52000,North,Corporate,Credit Card,4.4
2024-09-29,Lounge Chair,Furniture,16000,15,0,240000,South,Retail,Debit Card,4.9
2024-09-29,L-Shape Desk,Furniture,20000,19,0,380000,South,Corporate,Cash,3.9
2024-09-30,Coffee Table,Furniture,5500,4,5,20900,East,Retail,Credit Card,4.5
2024-09-30,Printer Laser,Electronics,18000,7,10,113400,West,Corporate,Credit Card,4.9
2024-10-01,Display Cabinet,Furniture,19000,14,8,244720,North,Retail,UPI,4.2
2024-10-01,Ruler Set,Stationery,50,146,8,6716,South,Corporate,Credit Card,4.4
2024-10-02,Smart TV 55inch,Electronics,68000,13,15,751400,East,Retail,UPI,4.3
2024-10-02,Router WiFi 6,Electronics,3500,6,12,18480,South,Corporate,Net Banking,4.7
2024-10-02,Gaming Chair Pro,Furniture,22000,9,8,182160,North,Retail,Credit Card,4.0
2024-10-03,Router WiFi 6,Electronics,3500,4,12,12320,West,Retail,Credit Card,3.8
2024-10-04,Smart TV 43inch,Electronics,42000,8,12,295680,East,Corporate,Debit Card,4.4
2024-10-04,Bluetooth Speaker,Electronics,3500,7,12,21560,South,Retail,Credit Card,4.2
2024-10-06,Gel Pen Set,Stationery,150,78,0,11700,East,Corporate,Net Banking,3.7
2024-10-06,Monitor 27inch,Electronics,32000,14,10,403200,North,Corporate,Credit Card,5.0
2024-10-07,Sticky Notes,Stationery,80,299,15,20332,East,Corporate,Credit Card,3.6
2024-10-07,Art Markers,Stationery,900,162,10,131220,East,Retail,UPI,4.4
2024-10-08,Wireless Earbuds,Electronics,4500,11,0,49500,North,Retail,Credit Card,4.6
2024-10-08,Calculator,Stationery,450,69,5,29498,South,Retail,Net Banking,4.5
2024-10-08,Scissors Set,Stationery,90,18,5,1539,North,Retail,UPI,3.7
2024-10-08,Office Chair Deluxe,Furniture,12000,11,8,121440,West,Corporate,Cash,4.7
2024-10-09,Calculator,Stationery,450,81,0,36450,West,Corporate,Credit Card,3.8
2024-10-10,Sketchbook A3,Stationery,550,64,10,31680,West,Corporate,Net Banking,3.5
2024-10-10,Bookshelf 5-tier,Furniture,6500,16,5,98800,South,Retail,Debit Card,3.9
2024-10-11,Lounge Chair,Furniture,16000,19,0,304000,North,Corporate,UPI,3.8
2024-10-11,Air Purifier,Electronics,12000,13,3,151320,South,Retail,Credit Card,4.4
2024-10-12,Panel Bed,Furniture,32000,15,5,456000,South,Retail,Credit Card,4.2
2024-10-12,Conference Table,Furniture,45000,8,3,349200,North,Retail,Credit Card,4.4
2024-10-12,Panel Bed,Furniture,32000,6,3,186240,East,Retail,Cash,4.7
2024-10-13,Stapler,Stationery,350,73,5,24272,South,Corporate,Debit Card,4.1
2024-10-13,Dash Cam,Electronics,6000,1,15,5100,South,Retail,Cash,4.0
2024-10-13,Filing Cabinet,Furniture,8500,8,8,62560,West,Retail,Debit Card,4.2
2024-10-13,Router WiFi 6,Electronics,3500,2,5,6650,North,Retail,Credit Card,3.6
2024-10-13,Router WiFi 6,Electronics,3500,4,0,14000,North,Retail,Net Banking,4.0
2024-10-15,Spiral Planner,Stationery,380,88,15,28424,South,Corporate,Debit Card,4.3
2024-10-15,Printer Laser,Electronics,18000,14,15,214200,South,Retail,Debit Card,3.7
2024-10-15,Gaming Chair Pro,Furniture,22000,10,12,193600,West,Retail,Credit Card,3.7
2024-10-16,Laptop Pro 15,Electronics,85000,12,5,969000,South,Corporate,Credit Card,3.7
2024-10-16,Wireless Earbuds,Electronics,4500,4,3,17460,East,Retail,Debit Card,4.7
2024-10-16,TV Stand,Furniture,8500,8,15,57800,West,Retail,Credit Card,5.0
2024-10-18,Notebook Leather,Stationery,600,216,5,123120,West,Retail,Cash,4.9
2024-10-18,Journal Leather,Stationery,700,33,15,19635,North,Corporate,Debit Card,4.3
2024-10-18,Monthly Planner,Stationery,420,261,3,106331,North,Retail,Credit Card,4.6
2024-10-18,USB Hub,Electronics,2200,5,8,10120,East,Retail,UPI,5.0
2024-10-19,Drawing Pad,Stationery,180,236,0,42480,East,Corporate,Credit Card,4.3
2024-10-20,External SSD 1TB,Electronics,6500,2,0,13000,South,Retail,UPI,4.6
2024-10-21,Bluetooth Speaker,Electronics,3500,2,5,6650,East,Retail,Net Banking,4.6
2024-10-21,Projector HD,Electronics,55000,8,10,396000,South,Corporate,Debit Card,4.6
2024-10-22,Visitor Chair,Furniture,4500,11,0,49500,North,Retail,UPI,4.3
2024-10-22,Corner Desk,Furniture,18000,13,15,198900,North,Corporate,UPI,4.9
2024-10-22,Platform Bed,Furniture,28000,15,3,407400,North,Retail,Debit Card,3.7
2024-10-22,Bluetooth Speaker,Electronics,3500,4,0,14000,North,Corporate,Cash,4.3
2024-10-22,Laptop Pro 15,Electronics,85000,2,5,161500,West,Corporate,UPI,4.0
2024-10-22,Conference Table,Furniture,45000,17,0,765000,North,Corporate,Debit Card,3.5
2024-10-22,Correction Pen,Stationery,60,204,0,12240,North,Corporate,Cash,4.1
2024-10-23,Platform Bed,Furniture,28000,5,0,140000,East,Corporate,Credit Card,4.2
2024-10-24,Mesh Chair,Furniture,14500,14,12,178640,West,Corporate,Credit Card,4.1
2024-10-24,Notebook Leather,Stationery,600,118,0,70800,West,Corporate,Credit Card,4.8
2024-10-24,Standing Desk,Furniture,25000,5,3,121250,South,Corporate,Credit Card,3.7
2024-10-24,Smart TV 43inch,Electronics,42000,1,0,42000,South,Retail,Credit Card,3.9
2024-10-26,Monitor 27inch,Electronics,32000,15,3,465600,West,Corporate,Cash,4.3
2024-10-26,Study Table,Furniture,7800,11,10,77220,South,Retail,Net Banking,3.6
2024-10-26,Gaming Headset,Electronics,6500,5,5,30875,West,Retail,Credit Card,3.9
2024-10-27,LED Desk Lamp,Electronics,2200,11,0,24200,North,Corporate,Credit Card,3.5
2024-10-27,Webcam HD,Electronics,5500,14,12,67760,South,Corporate,Credit Card,4.2
2024-10-27,Reception Desk,Furniture,35000,15,5,498750,North,Corporate,Credit Card,3.7
2024-10-27,Power Bank,Electronics,2800,8,0,22400,East,Retail,Net Banking,3.7
2024-10-27,Wireless Earbuds,Electronics,4500,10,0,45000,East,Retail,UPI,4.8
2024-10-27,Sofa Set Office,Furniture,55000,16,5,836000,South,Corporate,Net Banking,3.5
2024-10-27,LED Desk Lamp,Electronics,2200,2,8,4048,East,Retail,Debit Card,4.8
2024-10-27,Noise Cancel HP,Electronics,12000,6,10,64800,South,Corporate,UPI,3.6
2024-10-28,Marker Set,Stationery,200,154,5,29260,South,Retail,Credit Card,4.9
2024-10-28,USB Hub,Electronics,2200,12,15,22440,North,Corporate,Debit Card,5.0
2024-10-29,Wireless Earbuds,Electronics,4500,9,0,40500,North,Corporate,Net Banking,4.7
2024-10-29,Gaming Chair Pro,Furniture,22000,3,8,60720,West,Corporate,Net Banking,3.9
2024-10-30,Standing Desk,Furniture,25000,5,0,125000,East,Retail,Net Banking,3.6
2024-10-30,Notebook Pack,Stationery,250,64,5,15200,East,Retail,Cash,4.2
2024-10-31,Drawing Pad,Stationery,180,147,12,23285,North,Corporate,Debit Card,4.8
2024-10-31,Smart TV 43inch,Electronics,42000,15,15,535500,North,Corporate,UPI,3.7
2024-10-31,Monitor 32inch,Electronics,45000,5,10,202500,West,Retail,Net Banking,4.4
2024-10-31,Storage Bench,Furniture,10500,17,3,173145,South,Retail,Debit Card,4.8
2024-11-01,Monitor 27inch,Electronics,32000,8,5,243200,East,Retail,UPI,4.8
2024-11-01,Wooden Desk,Furniture,15000,8,3,116400,East,Retail,UPI,3.7
2024-11-01,Tablet 10inch,Electronics,28000,12,10,302400,North,Corporate,Net Banking,4.4
2024-11-01,Bluetooth Speaker,Electronics,3500,3,15,8925,West,Retail,UPI,4.5
2024-11-02,Notebook Pack,Stationery,250,55,8,12650,South,Corporate,Cash,4.5
2024-11-02,Pen Set Luxury,Stationery,800,201,0,160800,North,Retail,UPI,4.5
2024-11-02,Reception Desk,Furniture,35000,4,5,133000,West,Retail,UPI,4.8
2024-11-02,Sketchbook A3,Stationery,550,117,0,64350,West,Corporate,Debit Card,4.6
2024-11-02,Wooden Desk,Furniture,15000,9,8,124200,West,Retail,UPI,4.4
2024-11-02,Gaming Chair Pro,Furniture,22000,13,0,286000,West,Corporate,Net Banking,3.8
2024-11-02,Sketchbook A3,Stationery,550,174,10,86130,South,Retail,Cash,4.5
2024-11-02,Drawing Pad,Stationery,180,193,5,33003,West,Corporate,Credit Card,4.1
2024-11-03,Coffee Table,Furniture,5500,3,5,15675,North,Corporate,Cash,4.9
2024-11-03,Storage Bench,Furniture,10500,15,8,144900,East,Retail,Credit Card,3.6
2024-11-04,Highlighter Set,Stationery,120,151,0,18120,West,Corporate,UPI,4.6
2024-11-04,Projector HD,Electronics,55000,10,10,495000,East,Retail,UPI,5.0
2024-11-04,Binding Machine,Stationery,8500,226,0,1921000,South,Corporate,Credit Card,3.8
2024-11-04,Keyboard Mechanical,Electronics,5500,9,12,43560,South,Retail,Debit Card,3.9
2024-11-04,Pencil Set,Stationery,600,13,10,7020,North,Corporate,UPI,3.9
